IMG_ID,dice_artery,artery_voxels,ostia_found,ostia_status,segmentation_attempted,proceeded_with_bad_ostia,skip_reason,ostia_error,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
14,0.6983702753746965,212868.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(197, 295, 203)","(257, 186, 248)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
898,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
171,0.19356678814767866,19901.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(171, 343, 178)","(267, 263, 212)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
346,0.0,1311.0,True,found_but_wrong,True,True,,,False,False,False,False,46.265337406232106,35.50738018851239,"(119, 248, 268)","(174, 225, 258)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
41,0.4217019819281869,108878.0,True,found_but_wrong,True,True,,,False,False,False,True,8.492894063436438,0.0,"(173, 283, 134)","(249, 227, 166)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
805,0.5988215872569853,147258.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(207, 321, 189)","(232, 241, 207)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
167,0.6000733940778376,222845.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(184, 350, 176)","(211, 251, 202)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
899,0.5848056349400278,93329.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(162, 326, 176)","(232, 239, 207)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
861,0.05431447414092329,6180.0,True,found_but_wrong,True,True,,,False,False,False,True,23.66414535774946,0.0,"(169, 239, 208)","(252, 195, 188)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
309,0.5619980622241361,200985.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(168, 327, 187)","(211, 231, 217)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
804,0.6495808774781812,113883.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(194, 334, 162)","(254, 265, 191)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
988,0.6650931735511896,107164.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(208, 291, 195)","(274, 224, 222)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
725,0.56282129352952,172233.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 327, 204)","(250, 248, 243)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
401,0.4385146400031841,117154.0,True,found_but_wrong,True,True,,,False,False,False,True,14.080260729759857,0.0,"(204, 311, 205)","(268, 234, 196)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
777,0.0,26382.0,True,found_but_wrong,True,True,,,False,False,False,False,40.03697060084065,33.51151931619757,"(154, 291, 261)","(179, 228, 260)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
497,0.45534988093954865,113143.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(177, 363, 166)","(248, 272, 195)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
148,0.631817708565734,180526.0,True,both_tolerable,True,False,,,False,True,False,True,0.8428928118309754,0.0,"(180, 313, 150)","(235, 246, 179)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
217,0.5759035217798214,143821.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(182, 339, 170)","(243, 252, 202)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
521,0.6657722010154075,198596.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(168, 288, 209)","(254, 223, 230)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
247,0.3415799096981231,79180.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,9.729144361145023,"(198, 312, 121)","(296, 214, 147)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
610,0.34893460690668626,394771.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(192, 312, 156)","(273, 226, 183)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
476,0.26096271536119187,26159.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(193, 318, 191)","(262, 240, 216)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
268,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
792,0.0,1443.0,True,found_but_wrong,True,True,,,False,False,False,False,30.162202016446958,42.2680214362929,"(90, 336, 212)","(112, 218, 214)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
525,0.3732259401222418,65085.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,15.84790995683658,"(215, 315, 195)","(220, 211, 203)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
889,0.6152007522825106,161999.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(192, 309, 209)","(272, 217, 220)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
565,0.38714172899149907,80279.0,True,found_but_wrong,True,True,,,False,False,False,False,10.367309109650817,1.9066121742268816,"(179, 280, 183)","(259, 205, 193)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
296,0.5698013476470781,111985.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(180, 378, 199)","(240, 298, 217)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
795,0.38275127339899223,345794.0,True,found_but_wrong,True,True,,,False,False,False,False,29.245938076105816,0.6728338452402505,"(152, 278, 239)","(238, 190, 219)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
872,0.1769303045376665,110186.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,33.63006417523856,"(186, 377, 158)","(158, 238, 138)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
283,0.5706866347301676,143940.0,True,both_tolerable,True,False,,,False,True,False,True,0.7349202181534954,0.0,"(195, 334, 182)","(249, 271, 225)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
385,0.42299988137402766,450877.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(189, 351, 208)","(259, 277, 248)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
374,0.5356433813186725,156095.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(198, 275, 179)","(246, 200, 207)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
215,0.6035408096043193,141801.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(166, 357, 186)","(255, 289, 234)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
675,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
135,0.5245719533147698,282015.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(173, 338, 192)","(283, 276, 236)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
144,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
461,0.47700832216304556,121920.0,True,found_but_wrong,True,True,,,False,False,False,True,14.338109189222626,0.0,"(174, 313, 208)","(219, 218, 215)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
