IMG_ID,dice_artery,artery_voxels,ostia_found,ostia_status,segmentation_attempted,proceeded_with_bad_ostia,skip_reason,ostia_error,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
982,0.0,257.0,True,found_but_wrong,True,True,,,False,False,False,False,45.18899558983595,65.52730302834986,"(97, 208, 177)","(28, 155, 170)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
340,0.6495835507372408,238402.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(130, 327, 171)","(215, 270, 224)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
234,0.4189942378208486,74585.0,True,found_but_wrong,True,True,,,False,False,False,True,13.129852269918455,0.0,"(172, 372, 208)","(251, 293, 211)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
416,0.5933857707663626,196284.0,True,both_tolerable,True,False,,,False,True,False,False,5.169283952544226,1.8265384408167407,"(203, 343, 155)","(258, 265, 157)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
188,0.6186047226663387,168319.0,True,both_tolerable,True,False,,,False,True,False,True,1.8722962276473507,0.0,"(197, 349, 196)","(246, 303, 220)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
22,0.3850443175945319,121696.0,True,both_tolerable,True,False,,,False,True,False,False,5.26141714521635,2.058161015060779,"(182, 340, 212)","(213, 255, 218)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
455,0.5969713780846124,209881.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(162, 332, 189)","(257, 264, 235)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
547,0.6220759644432313,213272.0,True,both_tolerable,True,False,,,False,True,False,True,2.004389713853072,0.0,"(172, 378, 231)","(238, 299, 251)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
609,0.5875647980257762,123080.0,True,both_tolerable,True,False,,,False,True,False,False,0.63671875,7.455731014278572,"(229, 333, 199)","(298, 270, 190)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
493,0.37903818094575936,78578.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(198, 364, 199)","(267, 277, 232)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
856,0.49621323529411765,132337.0,True,found_but_wrong,True,True,,,False,False,False,True,12.920860758119519,0.0,"(169, 321, 158)","(233, 245, 184)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
849,0.0,346361.0,True,found_but_wrong,True,True,,,False,False,False,False,47.01678609380978,48.12677371236748,"(87, 188, 251)","(164, 153, 265)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
857,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
954,0.0,1384.0,True,found_but_wrong,True,True,,,False,False,False,False,8.040456756598864,7.3489395310782974,"(176, 344, 163)","(212, 261, 155)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
244,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"[1, 1, 1]",99.7
981,0.585784224577535,83420.0,True,both_tolerable,True,False,,,False,True,False,True,0.36328125,0.0,"(177, 282, 164)","(239, 206, 202)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
945,0.6088564349001352,146429.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 335, 194)","(247, 262, 210)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
574,0.5213033171635347,181274.0,True,both_tolerable,True,False,,,False,True,False,True,1.029961908617559,0.0,"(203, 264, 205)","(278, 195, 223)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
21,0.6272664902479663,157005.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(229, 364, 202)","(241, 240, 229)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
462,0.41491518529581867,190483.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 332, 195)","(242, 255, 232)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
730,0.6942389925145831,210419.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(167, 293, 181)","(254, 193, 198)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
510,0.548021256942695,296259.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(147, 308, 186)","(251, 240, 221)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
977,0.5669160533789355,214780.0,True,both_tolerable,True,False,,,False,True,False,True,2.16796875,0.0,"(192, 293, 221)","(260, 230, 229)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
764,0.6926375098889892,377989.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(169, 390, 120)","(238, 268, 161)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
139,0.6474703443856265,187692.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(163, 338, 173)","(236, 269, 215)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
739,0.0,27471.0,True,found_but_wrong,True,True,,,False,False,False,False,31.395937555988535,inf,"(137, 279, 209)",,,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
190,0.30095460630805176,802211.0,True,found_but_wrong,True,True,,,False,False,False,False,38.48154760297993,29.29043731352569,"(111, 340, 266)","(209, 271, 264)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
638,0.38788946470612606,370994.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(208, 280, 159)","(277, 198, 183)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
554,0.4728428822339314,67930.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,13.164329675515729,"(184, 305, 214)","(233, 252, 221)",,um correto,scipy,N/A,"[1, 1, 1]",99.7
252,0.4366555502620295,85614.0,True,found_but_wrong,True,True,,,False,False,False,False,9.668671849433677,1.2719988038639227,"(150, 346, 155)","(218, 250, 143)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
100,0.44352460327200643,131340.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 354, 141)","(297, 272, 170)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
930,0.5802365467467961,221859.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 352, 160)","(245, 258, 206)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
655,0.6483261967439076,52861.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(202, 325, 198)","(276, 227, 226)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
63,0.4121994814087556,304740.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(164, 293, 136)","(269, 206, 180)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
734,0.0,11342.0,True,found_but_wrong,True,True,,,False,False,False,False,67.7713193112795,46.33721750202614,"(50, 212, 262)","(138, 172, 249)",,nenhum correto,scipy,N/A,"[1, 1, 1]",99.7
770,0.68152226268861,275619.0,True,both_tolerable,True,False,,,False,True,False,True,0.734375,0.0,"(189, 327, 204)","(219, 253, 238)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
192,0.42121384106735854,41828.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(182, 349, 153)","(270, 253, 178)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
28,0.6105097268219993,159219.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(206, 296, 187)","(287, 221, 212)",,ambos corretos,scipy,N/A,"[1, 1, 1]",99.7
65,0.5587694836645434,95556.0,True,both_tolerable,True,False,,,False,True,False,True,6.783049876346185,0.0,"(187, 296, 162)","(231, 222, 167)",,ambos toleráveis,scipy,N/A,"[1, 1, 1]",99.7
