IMG_ID,dice_artery,artery_voxels,ostia_found,ostia_status,segmentation_attempted,proceeded_with_bad_ostia,skip_reason,ostia_error,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
346,0.0,1311.0,True,found_but_wrong,True,True,,,False,False,False,False,46.265337406232106,35.50738018851239,"(119, 248, 268)","(174, 225, 258)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
41,0.4217019819281869,108878.0,True,found_but_wrong,True,True,,,False,False,False,True,8.492894063436438,0.0,"(173, 283, 134)","(249, 227, 166)",,um correto,scipy,,"[1, 1, 1]",99.7
805,0.5988215872569853,147258.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(207, 321, 189)","(232, 241, 207)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
167,0.6000733940778376,222845.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(184, 350, 176)","(211, 251, 202)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
899,0.5848056349400278,93329.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(162, 326, 176)","(232, 239, 207)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
861,0.0543144741409232,6180.0,True,found_but_wrong,True,True,,,False,False,False,True,23.66414535774946,0.0,"(169, 239, 208)","(252, 195, 188)",,um correto,scipy,,"[1, 1, 1]",99.7
309,0.5619980622241361,200985.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(168, 327, 187)","(211, 231, 217)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
804,0.6495808774781812,113883.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(194, 334, 162)","(254, 265, 191)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
988,0.6650931735511896,107164.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(208, 291, 195)","(274, 224, 222)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
725,0.56282129352952,172233.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 327, 204)","(250, 248, 243)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
401,0.4385146400031841,117154.0,True,found_but_wrong,True,True,,,False,False,False,True,14.080260729759855,0.0,"(204, 311, 205)","(268, 234, 196)",,um correto,scipy,,"[1, 1, 1]",99.7
777,0.0,26382.0,True,found_but_wrong,True,True,,,False,False,False,False,40.03697060084065,33.51151931619757,"(154, 291, 261)","(179, 228, 260)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
497,0.4553498809395486,113143.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(177, 363, 166)","(248, 272, 195)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
148,0.631817708565734,180526.0,True,both_tolerable,True,False,,,False,True,False,True,0.8428928118309754,0.0,"(180, 313, 150)","(235, 246, 179)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
217,0.5759035217798214,143821.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(182, 339, 170)","(243, 252, 202)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
521,0.6657722010154075,198596.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(168, 288, 209)","(254, 223, 230)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
247,0.3415799096981231,79180.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,9.729144361145025,"(198, 312, 121)","(296, 214, 147)",,um correto,scipy,,"[1, 1, 1]",99.7
610,0.3489346069066862,394771.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(192, 312, 156)","(273, 226, 183)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
476,0.2609627153611918,26159.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(193, 318, 191)","(262, 240, 216)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
268,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
792,0.0,1443.0,True,found_but_wrong,True,True,,,False,False,False,False,30.16220201644696,42.2680214362929,"(90, 336, 212)","(112, 218, 214)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
525,0.3732259401222418,65085.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,15.84790995683658,"(215, 315, 195)","(220, 211, 203)",,um correto,scipy,,"[1, 1, 1]",99.7
889,0.6152007522825106,161999.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(192, 309, 209)","(272, 217, 220)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
565,0.387141728991499,80279.0,True,found_but_wrong,True,True,,,False,False,False,False,10.367309109650815,1.9066121742268816,"(179, 280, 183)","(259, 205, 193)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
296,0.5698013476470781,111985.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(180, 378, 199)","(240, 298, 217)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
795,0.3827512733989922,345794.0,True,found_but_wrong,True,True,,,False,False,False,False,29.245938076105816,0.6728338452402505,"(152, 278, 239)","(238, 190, 219)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
872,0.1769303045376665,110186.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,33.63006417523856,"(186, 377, 158)","(158, 238, 138)",,um correto,scipy,,"[1, 1, 1]",99.7
283,0.5706866347301676,143940.0,True,both_tolerable,True,False,,,False,True,False,True,0.7349202181534954,0.0,"(195, 334, 182)","(249, 271, 225)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
385,0.4229998813740276,450877.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(189, 351, 208)","(259, 277, 248)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
374,0.5356433813186725,156095.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(198, 275, 179)","(246, 200, 207)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
215,0.6035408096043193,141801.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(166, 357, 186)","(255, 289, 234)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
675,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
135,0.5245719533147698,282015.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(173, 338, 192)","(283, 276, 236)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
144,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
461,0.4770083221630455,121920.0,True,found_but_wrong,True,True,,,False,False,False,True,14.338109189222626,0.0,"(174, 313, 208)","(219, 218, 215)",,um correto,scipy,,"[1, 1, 1]",99.7
745,0.3354180539416017,71766.0,True,both_tolerable,True,False,,,False,True,False,True,1.3612958994571702,0.0,"(208, 349, 188)","(264, 285, 219)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
858,0.6249269227322577,139584.0,True,both_tolerable,True,False,,,False,True,False,True,1.625,0.0,"(198, 306, 175)","(231, 263, 209)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
96,0.6313623967288206,158169.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(189, 291, 199)","(245, 202, 217)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
318,0.6609443482988867,190548.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(162, 298, 198)","(273, 214, 217)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
187,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
740,0.504708927094855,100852.0,True,both_tolerable,True,False,,,False,True,False,True,5.4798283437310165,0.0,"(181, 343, 175)","(268, 272, 209)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
702,0.0,0.0,True,found_but_wrong,True,True,,,False,False,False,False,19.749000427446976,1.967649121771016,"(80, 324, 224)","(213, 235, 186)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
958,0.5544824640501163,220696.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(189, 392, 173)","(255, 318, 205)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
843,0.1862326224956293,17331.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,19.253592416036327,"(194, 352, 153)","(169, 251, 187)",,um correto,scipy,,"[1, 1, 1]",99.7
428,0.2711070872178857,66754.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,11.07429814924138,"(176, 358, 110)","(235, 219, 144)",,um correto,scipy,,"[1, 1, 1]",99.7
130,0.5110788636490484,114706.0,True,found_but_wrong,True,True,,,False,False,False,True,18.64440419209535,0.0,"(151, 313, 208)","(226, 241, 210)",,um correto,scipy,,"[1, 1, 1]",99.7
124,0.3688717381539992,108267.0,True,found_but_wrong,True,True,,,False,False,False,False,9.586084938314498,23.26522443540541,"(285, 277, 194)","(214, 231, 202)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
157,0.593496798168486,187016.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(200, 324, 182)","(264, 231, 198)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
407,0.4848152458783042,168067.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(205, 297, 163)","(242, 217, 204)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
414,0.5635363308670082,71049.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(156, 364, 178)","(238, 282, 227)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
982,0.0,257.0,True,found_but_wrong,True,True,,,False,False,False,False,45.18899558983595,65.52730302834986,"(97, 208, 177)","(28, 155, 170)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
340,0.6495835507372408,238402.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(130, 327, 171)","(215, 270, 224)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
234,0.4189942378208486,74585.0,True,found_but_wrong,True,True,,,False,False,False,True,13.129852269918455,0.0,"(172, 372, 208)","(251, 293, 211)",,um correto,scipy,,"[1, 1, 1]",99.7
416,0.5933857707663626,196284.0,True,both_tolerable,True,False,,,False,True,False,False,5.169283952544226,1.8265384408167409,"(203, 343, 155)","(258, 265, 157)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
188,0.6186047226663387,168319.0,True,both_tolerable,True,False,,,False,True,False,True,1.8722962276473507,0.0,"(197, 349, 196)","(246, 303, 220)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
22,0.3850443175945319,121696.0,True,both_tolerable,True,False,,,False,True,False,False,5.26141714521635,2.058161015060779,"(182, 340, 212)","(213, 255, 218)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
455,0.5969713780846124,209881.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(162, 332, 189)","(257, 264, 235)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
547,0.6220759644432313,213272.0,True,both_tolerable,True,False,,,False,True,False,True,2.004389713853072,0.0,"(172, 378, 231)","(238, 299, 251)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
609,0.5875647980257762,123080.0,True,both_tolerable,True,False,,,False,True,False,False,0.63671875,7.455731014278572,"(229, 333, 199)","(298, 270, 190)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
493,0.3790381809457593,78578.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(198, 364, 199)","(267, 277, 232)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
856,0.4962132352941176,132337.0,True,found_but_wrong,True,True,,,False,False,False,True,12.92086075811952,0.0,"(169, 321, 158)","(233, 245, 184)",,um correto,scipy,,"[1, 1, 1]",99.7
849,0.0,346361.0,True,found_but_wrong,True,True,,,False,False,False,False,47.01678609380978,48.12677371236748,"(87, 188, 251)","(164, 153, 265)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
857,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
954,0.0,1384.0,True,found_but_wrong,True,True,,,False,False,False,False,8.040456756598864,7.3489395310782974,"(176, 344, 163)","(212, 261, 155)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
244,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
981,0.585784224577535,83420.0,True,both_tolerable,True,False,,,False,True,False,True,0.36328125,0.0,"(177, 282, 164)","(239, 206, 202)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
945,0.6088564349001352,146429.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 335, 194)","(247, 262, 210)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
574,0.5213033171635347,181274.0,True,both_tolerable,True,False,,,False,True,False,True,1.029961908617559,0.0,"(203, 264, 205)","(278, 195, 223)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
21,0.6272664902479663,157005.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(229, 364, 202)","(241, 240, 229)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
462,0.4149151852958186,190483.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 332, 195)","(242, 255, 232)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
730,0.6942389925145831,210419.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(167, 293, 181)","(254, 193, 198)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
510,0.548021256942695,296259.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(147, 308, 186)","(251, 240, 221)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
977,0.5669160533789355,214780.0,True,both_tolerable,True,False,,,False,True,False,True,2.16796875,0.0,"(192, 293, 221)","(260, 230, 229)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
764,0.6926375098889892,377989.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(169, 390, 120)","(238, 268, 161)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
139,0.6474703443856265,187692.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(163, 338, 173)","(236, 269, 215)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
739,0.0,27471.0,True,found_but_wrong,True,True,,,False,False,False,False,31.39593755598853,inf,"(137, 279, 209)",,,nenhum correto,scipy,,"[1, 1, 1]",99.7
190,0.3009546063080517,802211.0,True,found_but_wrong,True,True,,,False,False,False,False,38.48154760297993,29.29043731352569,"(111, 340, 266)","(209, 271, 264)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
638,0.387889464706126,370994.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(208, 280, 159)","(277, 198, 183)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
554,0.4728428822339314,67930.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,13.164329675515727,"(184, 305, 214)","(233, 252, 221)",,um correto,scipy,,"[1, 1, 1]",99.7
252,0.4366555502620295,85614.0,True,found_but_wrong,True,True,,,False,False,False,False,9.668671849433675,1.2719988038639227,"(150, 346, 155)","(218, 250, 143)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
100,0.4435246032720064,131340.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 354, 141)","(297, 272, 170)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
930,0.5802365467467961,221859.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 352, 160)","(245, 258, 206)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
655,0.6483261967439076,52861.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(202, 325, 198)","(276, 227, 226)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
63,0.4121994814087556,304740.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(164, 293, 136)","(269, 206, 180)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
734,0.0,11342.0,True,found_but_wrong,True,True,,,False,False,False,False,67.7713193112795,46.33721750202614,"(50, 212, 262)","(138, 172, 249)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
770,0.68152226268861,275619.0,True,both_tolerable,True,False,,,False,True,False,True,0.734375,0.0,"(189, 327, 204)","(219, 253, 238)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
192,0.4212138410673585,41828.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(182, 349, 153)","(270, 253, 178)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
28,0.6105097268219993,159219.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(206, 296, 187)","(287, 221, 212)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
65,0.5587694836645434,95556.0,True,both_tolerable,True,False,,,False,True,False,True,6.783049876346185,0.0,"(187, 296, 162)","(231, 222, 167)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
15,0.694595566957093,193655.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(143, 286, 141)","(246, 183, 178)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
890,0.6995728201513388,148678.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(204, 282, 176)","(283, 200, 212)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
848,0.6335813469513519,129009.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(204, 326, 163)","(275, 254, 181)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
99,0.6323430980664452,192088.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(197, 267, 192)","(246, 190, 217)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
813,0.4597502217738428,168926.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(203, 393, 155)","(265, 292, 182)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
241,0.3069191675420913,420498.0,True,found_but_wrong,True,True,,,False,False,False,True,18.5,0.0,"(141, 313, 188)","(259, 161, 156)",,um correto,scipy,,"[1, 1, 1]",99.7
822,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
475,0.6388015922899644,166733.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(172, 346, 176)","(264, 269, 205)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
207,0.6433547276142768,191957.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(208, 340, 181)","(271, 239, 210)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
411,0.6442574404413086,159686.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(190, 329, 146)","(235, 265, 177)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
439,0.6397018964582618,294423.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(176, 346, 119)","(282, 274, 162)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
377,0.6081324097508991,199464.0,True,both_tolerable,True,False,,,False,True,False,True,1.0561513279077983,0.0,"(197, 340, 171)","(308, 281, 198)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
277,0.6854517913593257,187188.0,True,both_tolerable,True,False,,,False,True,False,True,1.1953125,0.0,"(185, 249, 180)","(208, 181, 209)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
160,0.2275773082506121,169331.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,30.72581467444675,"(170, 316, 171)","(194, 193, 140)",,um correto,scipy,,"[1, 1, 1]",99.7
509,0.6380985405678341,319512.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(227, 367, 175)","(252, 263, 215)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
490,0.1869259492585416,1031570.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(178, 324, 142)","(256, 228, 189)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
131,0.555129746518385,210827.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(186, 331, 174)","(237, 225, 218)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
505,0.6585111989459815,194830.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(159, 328, 192)","(256, 277, 235)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
776,0.563174580126809,213982.0,True,both_tolerable,True,False,,,False,True,False,True,2.371010893579088,0.0,"(191, 278, 144)","(265, 207, 172)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
672,0.6625233773515853,178595.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(164, 301, 200)","(251, 207, 220)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
456,0.3227593680089485,32467.0,True,found_but_wrong,True,True,,,False,False,False,True,14.970604258072106,0.0,"(153, 390, 194)","(227, 300, 196)",,um correto,scipy,,"[1, 1, 1]",99.7
225,0.4563591128500648,99750.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,21.09652488258628,"(214, 326, 179)","(248, 219, 136)",,um correto,scipy,,"[1, 1, 1]",99.7
566,0.0,,False,not_found,False,False,ostia_not_found,Nenhuma superfície de aorta encontrada!,False,False,False,False,,,,,,óstios não encontrados,scipy,,"[1, 1, 1]",99.7
773,0.002587516484984,9814.0,True,found_but_wrong,True,True,,,False,False,False,False,25.256722037046703,1.6812855769934654,"(257, 340, 256)","(273, 266, 256)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
349,0.2996834616890745,28053.0,True,both_tolerable,True,False,,,False,True,False,True,0.955078125,0.0,"(201, 349, 179)","(242, 265, 203)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
836,0.5147911319025704,88074.0,True,both_tolerable,True,False,,,False,True,False,True,6.722322871327808,0.0,"(183, 272, 195)","(261, 209, 211)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
203,0.0,1398.0,True,found_but_wrong,True,True,,,False,False,False,False,20.5024416330114,26.40023970061636,"(172, 297, 206)","(142, 203, 218)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
684,0.5150436834385562,278165.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(164, 313, 174)","(246, 240, 211)",,ambos corretos,scipy,,"[1, 1, 1]",99.7
373,0.331632709039641,99302.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.7031738264296967,"(153, 308, 175)","(225, 226, 194)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
783,0.3385037585013721,141863.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,27.43577872679584,"(182, 292, 148)","(213, 163, 117)",,um correto,scipy,,"[1, 1, 1]",99.7
648,0.3899493809843264,54392.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,2.615755788434112,"(165, 312, 171)","(249, 197, 200)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
875,0.5273712405027835,316224.0,True,both_tolerable,True,False,,,False,True,False,True,6.421605608039556,0.0,"(142, 302, 182)","(241, 240, 208)",,ambos toleráveis,scipy,,"[1, 1, 1]",99.7
620,0.5185231489129901,111033.0,True,found_but_wrong,True,True,,,False,False,False,False,0.7817503280712156,14.504005931097671,"(197, 330, 174)","(238, 246, 161)",,nenhum correto,scipy,,"[1, 1, 1]",99.7
